2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
902000000	6.0213859194	1.7024840171748	-1.99990008932146	-0.711011236192451	0.337595700558478	1.42857695396636
902000000	6.0737457969	1.18261305965622	-3.06818978701104	-0.863926189743514	0.247533817954246	1.3457774992148
902000000	6.1261056745	0.754769864985758	-4.07040021186706	-0.979413287924552	0.12603161167579	1.25612530013895
902000000	6.1784655521	0.466090720259337	-4.88072505824983	-1.0333110053216	-0.00764938596933321	1.16092048061867
902000000	6.2308254296	0.294196262409837	-5.53710190105363	-1.02017081472605	-0.137945648027487	1.06257271774005
915000000	0	0.374598974878657	-6.1710167575579	-0.712998948294014	-0.426964318200871	0.738019521762802
915000000	0.05235987756	0.259534520037194	-6.84361586539116	-0.68166012162477	-0.588063586594205	0.641727217174057
915000000	0.10471975512	0.155188809285643	-7.63014241193886	-0.635860310479914	-0.785568376161762	0.553170474643767
915000000	0.15707963268	0.0560603701410145	-8.55402474982881	-0.587447673451196	-1.03152472078114	0.469676821042034
915000000	0.20943951024	-0.0190670909614217	-9.65244347003847	-0.519356171480704	-1.32195639448449	0.386992239836929
915000000	0.2617993878	-0.0526298224981824	-11.1350200807	-0.405038484131977	-1.65095679885607	0.301803571489633
915000000	0.31415926536	-0.0235045417279566	-13.4216370799403	-0.226784906241062	-2.04941702084253	0.21305765737668
915000000	0.36651914292	0.0984792479783649	-16.6700453601151	0.00610683579313578	-2.66392371081033	0.121714908463321
915000000	0.41887902048	0.327667303481998	-17.8103099176328	0.260471516206483	2.61283571451379	0.0292925897715248
915000000	0.47123889804	0.627077183428583	-14.7372410837904	0.498919511199816	1.81839500192284	-0.0633116768928745
915000000	0.5235987756	0.913689357150505	-11.9973533135939	0.68563796998995	1.35993648450762	-0.15597253230428
915000000	0.5759586532	1.13570316924144	-10.3735203802074	0.817522444133323	1.015486358163	-0.248289909303068
915000000	0.6283185307	1.27404283729362	-9.47928248610411	0.892641425841724	0.710144554977052	-0.339442772118465
