Frequency=3500(MHz)

Phi 	Theta	     ETotal.dB	         E(Phi).AmpdB	    E(Theta).AmpdB	     E(Phi).Phase	     E(Theta).Phase
0.05235987756	3.089232776	-10.1720583623289	-11.6893551998711	-15.4757793422654	0.320232183258598	-2.3952666505696
0.05235987756	3.1415926536	-9.35880628333052	-9.45829431159461	-25.808590212263	0.487300825809018	3.06367709818183
0.10471975512	-3.1415926536	-9.35893832556466	-9.4119261684578	-28.5214860228006	-2.65878017385461	-0.33229423789838
0.10471975512	-3.089232776	-9.77610216335523	-11.4123134065028	-14.8080022714543	-2.61233981314346	-1.29435531744695
0.10471975512	-3.0368728985	-10.2626773126423	-13.9643453345481	-12.6767048432065	-2.59637949032878	-1.32362571477523
0.10471975512	-2.9845130209	-9.27810808936006	-10.6972227635612	-14.8260293565802	-2.45010097678778	-2.0414445855962
0.10471975512	-2.9321531434	-5.9834350771837	-8.47288944212491	-9.58566729944767	-2.23095548712883	-2.5418829414976
0.10471975512	-2.8797932658	-5.16678260220249	-11.4393904179073	-6.33531542303519	-1.84119577385762	-2.24067916499139
0.10471975512	-2.8274333882	-4.72265808808378	-20.1374632525999	-4.84931273750964	-1.02208317782545	-1.87154388934859
0.10471975512	-2.7750735107	-5.12489745911977	-24.5920254040782	-5.17427598308266	2.73959708520152	-1.7778346863612
0.10471975512	-2.7227136331	-5.25089882031558	-13.1933691728544	-6.0112233754562	-2.98312681267404	-1.99342251852475
0.10471975512	-2.6703537556	-4.73141689069203	-12.5648318000336	-5.5129228911838	-2.47302242462934	-2.10105699446134
0.10471975512	-2.617993878	-4.35539041697316	-14.4764592279691	-4.79971922601566	-1.76569988698541	-1.9150242690652
0.10471975512	-2.5656340004	-3.57747327161372	-15.6275520150572	-3.85716922474677	-1.55079294929068	-1.74599234129991
0.10471975512	-2.5132741229	-2.54568395824695	-15.1547833555103	-2.79062633661754	-1.94497771118325	-1.76913836950123
0.10471975512	-2.4609142453	-1.48279634992894	-13.1283403144231	-1.79078766931274	-2.03647130250615	-1.84406538860271
0.10471975512	-2.4085543678	-1.03983350920312	-12.0712467497166	-1.39657872143684	-1.9786606556593	-1.86535786291663
0.10471975512	-2.3561944902	-1.21209576500625	-12.0807788249826	-1.58306013859524	-2.07578727049535	-1.89110497583885
0.10471975512	-2.3038346126	-1.6090471520391	-14.1377445799616	-1.85870052725644	-2.12588726337715	-1.97214260537849
0.10471975512	-2.2514747351	-2.18038398566673	-18.1653582608022	-2.29125516040067	-1.58811443331341	-2.03543368861643
0.10471975512	-2.1991148575	-3.08766169234251	-17.0186553096051	-3.26697805419106	-1.12212506833702	-1.99026300199462
0.10471975512	-2.14675498	-3.70398719011738	-16.9397057501845	-3.91520500467378	-1.69166321689214	-1.84985053993082
0.10471975512	-2.0943951024	-3.06569472128396	-16.359518221634	-3.27403701054358	-2.50635136300078	-1.7714225698612
0.10471975512	-2.0420352248	-2.46609273890268	-20.3641508750045	-2.53713648321461	2.97395812496093	-1.81467062813991
0.10471975512	-1.9896753473	-2.94823910194719	-22.9825459483765	-2.99154200100046	1.14082046262251	-1.90209675152172
0.10471975512	-1.9373154697	-4.48669022220241	-19.5631594842953	-4.62376998531276	-0.0331942728416278	-1.94545259830275
0.10471975512	-1.8849555922	-5.84977729841017	-17.5685450774223	-6.15243558371251	-0.777381232001041	-1.84552576778844
0.10471975512	-1.8325957146	-6.18999227999221	-19.8474250028066	-6.38122742538768	-0.941385989526535	-1.6701538134198
0.10471975512	-1.780235837	-6.30817135314734	-27.3642091434939	-6.3423605477761	0.174981896590135	-1.5791564475056
0.10471975512	-1.7278759595	-6.67496861686688	-22.7563700163935	-6.78337458566957	0.878572773161528	-1.52116505913847
0.10471975512	-1.6755160819	-6.73429369269155	-22.6181192834265	-6.84781184047989	0.218976850208595	-1.38914837991484
0.10471975512	-1.6231562044	-5.95400711605169	-20.0566392271162	-6.12623523082069	-0.425286330200734	-1.25480755242735
0.10471975512	-1.5707963268	-5.53343219443357	-22.1875329172856	-5.62829782247879	-0.545604001659828	-1.23393205025031
0.10471975512	-1.5184364492	-5.61686142732382	-30.7704747885165	-5.63013802013256	0.239866190383365	-1.28448591277182
0.10471975512	-1.4660765717	-5.64961944823688	-25.3689279454801	-5.69619738823987	0.897678101199763	-1.28042833383555
0.10471975512	-1.4137166941	-5.78756900437331	-21.7238195135197	-5.89970734175058	0.480337271789128	-1.20299942245208
0.10471975512	-1.3613568166	-6.46489024890327	-21.0021544048389	-6.62041916098857	0.156070933527796	-1.16641104055092
0.10471975512	-1.308996939	-7.4005736571198	-22.4728401118669	-7.53778825982286	-0.0106576661239774	-1.22072302865175
0.10471975512	-1.2566370614	-7.67696460014763	-22.5855267519417	-7.81953758554421	0.0198653820959584	-1.23978749807112
0.10471975512	-1.2042771839	-7.66739255499542	-21.0468856528746	-7.87156812907758	0.0979961373170905	-1.14523397050405
0.10471975512	-1.1519173063	-8.32789807035948	-20.5269672716825	-8.59786195278856	0.0607193927086078	-1.04163719606362
0.10471975512	-1.0995574288	-9.55128617789756	-20.2040893542712	-9.94203243915001	-0.166309999790804	-0.996646631586372
0.10471975512	-1.0471975512	-10.0215360284952	-18.7630081008901	-10.6444230453064	-0.481412139070411	-0.942826362306775
0.10471975512	-0.9948376736	-9.7306358850414	-18.3037164238721	-10.3800833791247	-0.7546815705229	-0.826758709923889
0.10471975512	-0.9424777961	-9.82854484814865	-20.3504416605937	-10.2318208813175	-0.939956196200062	-0.72726268799669
0.10471975512	-0.8901179185	-10.1905247422421	-23.5084119281961	-10.3976879266174	-0.636372065898236	-0.686218645099686
0.10471975512	-0.837758041	-9.81533551773663	-20.7198833022384	-10.1831161012154	-0.14576883564434	-0.672572076462618
0.10471975512	-0.7853981634	-9.47221816963012	-18.5599490097821	-10.0440792991475	-0.265404956961024	-0.660792283789187
0.10471975512	-0.7330382858	-10.2413800637843	-18.5876312383384	-10.9285510256898	-0.629714858183747	-0.650117003256554
0.10471975512	-0.6806784083	-11.3965650817458	-18.8024556225197	-12.2675639667164	-0.829459163983198	-0.588458080628345
0.10471975512	-0.6283185307	-11.3997583514358	-18.8039387929648	-12.2711371078531	-0.695195696980795	-0.456851240464093
0.10471975512	-0.5759586532	-10.807715604948	-18.5837188891303	-11.6006307484948	-0.587248615801378	-0.394557140001771
0.10471975512	-0.5235987756	-11.3146576943768	-18.4569932375914	-12.2464226621894	-0.65364862456765	-0.422424413003178
0.10471975512	-0.47123889804	-12.2363522310124	-17.365916489795	-13.8285999796561	-0.683563021675994	-0.412905655427396
0.10471975512	-0.41887902048	-11.9030606871198	-16.0829655218538	-13.9928431327374	-0.65807648164893	-0.282055419465941
0.10471975512	-0.36651914292	-11.5001177018616	-16.3490348894995	-13.2226931926243	-0.702492210194202	-0.255893828260589
0.10471975512	-0.31415926536	-12.8398273076887	-18.01063611341	-14.4139338186487	-0.753394240568098	-0.412284027338532
0.10471975512	-0.2617993878	-15.2604873493281	-17.9749740376825	-18.5882318099163	-0.648823662171105	-0.6286088098522
0.10471975512	-0.20943951024	-14.6852696257843	-15.1053020101727	-25.0386086450536	-0.620844999708494	-0.454141584434599
0.10471975512	-0.15707963268	-12.5766916035973	-12.8799093418021	-24.287715491165	-0.714312644631241	-0.065265898132588
0.10471975512	-0.10471975512	-12.2030178897659	-12.8028953396691	-21.0967224435436	-0.700385090827422	-0.418270409343268
0.10471975512	-0.05235987756	-13.2454462135517	-14.120675350796	-20.6323393737771	-0.414627816742214	-0.625775673132628
0.10471975512	-4.4408920985E-16	-14.1460865824389	-14.4084367001284	-26.4656318017539	-0.123977080390365	-0.362836089158349
0.10471975512	0.05235987756	-14.3448199646546	-14.360182031436	-38.8658453596304	2.87981246950362	-0.582453054833083
0.10471975512	0.10471975512	-12.9809949428704	-13.6540565740958	-21.4104751596923	2.57242549763388	0.56783891474305
0.10471975512	0.15707963268	-11.8757479466478	-13.6287136530799	-16.6628980201131	2.49895593182671	0.712718373793317
0.10471975512	0.20943951024	-13.298021883061	-15.4179983212489	-17.4295093871454	2.5850824020073	0.386929295583423
0.10471975512	0.2617993878	-14.1236710053844	-17.6767311433602	-16.6515688341004	2.56723868875214	-0.231881208571639
0.10471975512	0.31415926536	-13.0297303590675	-17.4222425961154	-14.9931424227087	2.43457863318892	-0.250811487393414
0.10471975512	0.36651914292	-12.2829305085979	-15.8097510092863	-14.8316634367489	2.46685171136624	-0.00935990315998688
0.10471975512	0.41887902048	-12.5406782612959	-15.6222528061715	-15.4808544962135	2.53923063624165	-0.0645913817095227
0.10471975512	0.47123889804	-12.5647136346977	-16.9406069082927	-14.5376536915962	2.53933427753235	-0.393724737805927
0.10471975512	0.5235987756	-11.5178547906447	-17.8068544891395	-12.6813392602522	2.5719915586465	-0.432022829391798
0.10471975512	0.5759586532	-10.7318931328506	-17.3155883370443	-11.8087153024089	2.68234451715644	-0.292165516868233
0.10471975512	0.6283185307	-10.4978604632421	-17.2011452897584	-11.541616297515	2.65344665704618	-0.252562532676108
0.10471975512	0.6806784083	-10.4300517469478	-17.6248485133824	-11.3493561491239	2.48104990171151	-0.312686229248112
0.10471975512	0.7330382858	-10.4266348010362	-17.5489115464395	-11.3632136109295	2.51226964289395	-0.29904021898143
0.10471975512	0.7853981634	-10.7224033815497	-17.1971629185215	-11.830378393212	2.79558735554275	-0.246493670016239
0.10471975512	0.837758041	-11.1378069779406	-17.806788125508	-12.190929204611	2.93932175909661	-0.34316628917419
0.10471975512	0.8901179185	-11.0153666229692	-19.4633418435877	-11.685335584764	2.70666359356445	-0.542197334704886
0.10471975512	0.9424777961	-10.415677986778	-18.6817121554436	-11.1167507268444	2.44909852398384	-0.633000164141406
0.10471975512	0.9948376736	-10.1325900591645	-17.5282405440885	-11.005866343148	2.55909871646404	-0.625037298168599
0.10471975512	1.0471975512	-9.8191009705722	-17.8495620802447	-10.5627914606268	2.75420013173607	-0.636213296663328
0.10471975512	1.0995574288	-9.22097979773569	-19.4177990044025	-9.65722649741633	2.8559581313934	-0.713110547002486
0.10471975512	1.1519173063	-8.66840206772488	-20.682594061455	-8.95049581173693	2.91264515438665	-0.80977390924057
0.10471975512	1.2042771839	-8.38825060307579	-21.5698500944686	-8.60218326075063	3.01908037228753	-0.85837389827852
0.10471975512	1.2566370614	-8.17550514033686	-23.7026347566432	-8.29887965927138	3.04204591719232	-0.810034590082332
0.10471975512	1.308996939	-7.85347229265677	-25.8270762522386	-7.92328101281292	2.7669339506329	-0.732204386585298
0.10471975512	1.3613568166	-7.59424678857094	-25.4757159028146	-7.66556466679377	2.5632802750154	-0.743684434229253
0.10471975512	1.4137166941	-7.34607516292759	-27.4279415152392	-7.38890410662429	2.62775555279296	-0.823815302945263
0.10471975512	1.4660765717	-7.21013556203199	-34.4889904174957	-7.21826958629428	2.38694248582823	-0.843219816747332
0.10471975512	1.5184364492	-7.65968182656473	-29.9083474928979	-7.68563645583084	1.64511791902044	-0.808697578978422
0.10471975512	1.5707963268	-8.48520578542776	-23.7403916439747	-8.61667454984051	1.85566719300903	-0.879545364684487
0.10471975512	1.6231562044	-8.5511238753575	-23.2723316951567	-8.70009105589496	2.08224096801401	-1.0775557027632
0.10471975512	1.6755160819	-8.05721389416105	-29.964980223194	-8.08529479052437	2.58810129635876	-1.15924285769532
0.10471975512	1.7278759595	-8.20497986086004	-35.1829801891634	-8.21369792598264	-2.19879035015566	-1.1263771168938
0.10471975512	1.780235837	-8.71664500423777	-36.0903492408055	-8.7246031471517	1.16968846914002	-1.18121404028681
0.10471975512	1.8325957146	-8.01943704251549	-22.9450969352741	-8.16144057641766	1.33129864643467	-1.32467566529407
0.10471975512	1.8849555922	-7.12904493979214	-23.1372355100682	-7.23931743780098	1.44452255692482	-1.33480380266982
0.10471975512	1.9373154697	-7.42081973683223	-51.8222354984558	-7.42097737109386	-0.489291959826736	-1.25268698391981
0.10471975512	1.9896753473	-8.21168762813512	-21.9201153334633	-8.40064113759425	-0.778253537679706	-1.27999460906888
0.10471975512	2.0420352248	-7.74485411439556	-15.8259551387772	-8.47915133846585	-0.126748288740731	-1.45926852870986
0.10471975512	2.0943951024	-6.68129782008093	-13.8011565776161	-7.61845877921592	0.345251394436542	-1.53381535933615
0.10471975512	2.14675498	-6.76164747458191	-16.0379786226596	-7.30761073687594	0.867943980054078	-1.49190040511903
0.10471975512	2.1991148575	-7.17587071694242	-18.8680545196504	-7.48045402166883	1.43050070093607	-1.49712208631186
0.10471975512	2.2514747351	-7.25144572403512	-19.1240530863509	-7.54320861411808	1.12352412412535	-1.56645650656677
0.10471975512	2.3038346126	-7.01424059381578	-15.5736316076102	-7.66590026726039	0.71312223453627	-1.58026425755899
0.10471975512	2.3561944902	-7.06340108322973	-14.9553647775604	-7.83345643248097	0.680769702733911	-1.56244758040916
0.10471975512	2.4085543678	-6.81388711364226	-16.6143002891773	-7.2942153031124	0.669400016614357	-1.63192656334314
0.10471975512	2.4609142453	-6.14511234146108	-17.4749600055769	-6.47723607219082	0.534264153542477	-1.71889411280232
0.10471975512	2.5132741229	-6.5984293284199	-18.8459988756867	-6.86530108665701	0.593466631932265	-1.71120642377756
0.10471975512	2.5656340004	-8.06056726053116	-21.6258105805748	-8.25599891992943	1.00824739308038	-1.64778449090636
0.10471975512	2.617993878	-8.20348061217752	-21.0372130719669	-8.43573945289165	0.727119591679535	-1.72731307472422
0.10471975512	2.6703537556	-6.4058391554827	-15.426965145546	-6.98715669116035	0.0593385408916225	-1.95578586191663
0.10471975512	2.7227136331	-5.72375921430661	-14.2983108330129	-6.37296946859723	-0.268153654581681	-2.1609940628573
0.10471975512	2.7750735107	-7.49419689662479	-21.7079493582789	-7.66198905553841	-0.523675752601269	-2.27667103353968
0.10471975512	2.8274333882	-9.34032438978701	-20.4354255241888	-9.69166032666531	1.22809772301543	-2.13712761357936
0.10471975512	2.8797932658	-7.14141671970703	-10.3458280498997	-9.96591134342248	0.932757846303343	-1.8233535541552
0.10471975512	2.9321531434	-5.81416403616327	-7.72919183490293	-10.2926422960394	0.6813953424415	-1.8133635210589
0.10471975512	2.9845130209	-7.93497672462068	-10.2684248602408	-11.747447772978	0.434617389505613	-2.17917800098454
0.10471975512	3.0368728985	-10.1665061132243	-13.7695414768949	-12.6553389754948	0.176719151726985	-2.4696676610133
0.10471975512	3.089232776	-10.3842737973406	-11.6519743707231	-16.3503929151353	0.327036006937761	-2.3966187604431
0.10471975512	3.1415926536	-9.35893832556466	-9.4119261684578	-28.5214860228006	0.482812479735184	2.80929841569141
0.15707963268	-3.1415926536	-9.35927139741669	-9.38959013781352	-30.935153517359	-2.66278470319322	-0.803577978470427
0.15707963268	-3.089232776	-9.68143114468406	-11.4400404850778	-14.4572538599865	-2.60309351966935	-1.37024084335486
0.15707963268	-3.0368728985	-10.0816124985663	-13.9871885376639	-12.3500225448302	-2.58065924880289	-1.36145147634056
0.15707963268	-2.9845130209	-9.09100573871856	-10.5978159714309	-14.4199069755854	-2.45817513951744	-2.07882468326686
0.15707963268	-2.9321531434	-5.6795646993146	-8.31220434546839	-9.10352116487404	-2.24049481653407	-2.56854146748388
0.15707963268	-2.8797932658	-4.72237109912982	-11.1490938447967	-5.8444066646808	-1.82981763337429	-2.26056613618415
0.15707963268	-2.8274333882	-4.17915337967422	-19.0833040851297	-4.32187366754452	-0.967294764727545	-1.88360090118754
0.15707963268	-2.7750735107	-4.56943763811119	-26.2340879174915	-4.59914086264084	2.57223802745583	-1.77721685225272
0.15707963268	-2.7227136331	-4.8337869784126	-13.4314132237051	-5.47928818977944	-3.01426814900815	-1.9805490316871
0.15707963268	-2.6703537556	-4.30868121882766	-12.499978570283	-5.02298036362345	-2.47244965078396	-2.09516166958575
0.15707963268	-2.617993878	-3.85518587593338	-14.0281046479066	-4.29396578316052	-1.75270958369893	-1.92070187901378
0.15707963268	-2.5656340004	-3.0909492304966	-15.1484123666927	-3.37015440821119	-1.52116358272899	-1.75446006023154
0.15707963268	-2.5132741229	-2.11376939673416	-15.0281440937866	-2.34164121391889	-1.89533000395646	-1.77450921400698
0.15707963268	-2.4609142453	-1.08765756709684	-12.9386468213986	-1.38092668234082	-1.99257839862518	-1.8490476766213
0.15707963268	-2.4085543678	-0.659976536424026	-11.6888624556568	-1.01693818532872	-1.9379287955666	-1.87036148823317
0.15707963268	-2.3561944902	-0.857347372219335	-11.71663302707	-1.22915071880771	-2.03633950478157	-1.89327547851252
0.15707963268	-2.3038346126	-1.26909617827437	-13.8342072995796	-1.51660452207593	-2.08372149177395	-1.972310804012
0.15707963268	-2.2514747351	-1.82378577118026	-17.4873168711422	-1.94329263301627	-1.54426322918626	-2.03701692485987
0.15707963268	-2.1991148575	-2.73289307840724	-16.1792332081381	-2.93387672728871	-1.11642424828535	-1.99236550633362
0.15707963268	-2.14675498	-3.39442120783056	-16.250529483413	-3.62545415739479	-1.65004369478069	-1.84471718230896
0.15707963268	-2.0943951024	-2.77286192395677	-16.1308298605494	-2.97807632522077	-2.45454716421041	-1.75901783209967
0.15707963268	-2.0420352248	-2.13305217947896	-20.4965028776945	-2.19682327748487	3.03519162149036	-1.80406226615615
0.15707963268	-1.9896753473	-2.58851341907195	-23.420564731242	-2.62451969872518	1.09607563414731	-1.89673919064858
0.15707963268	-1.9373154697	-4.1669106388821	-19.4212846387936	-4.29840435789103	-0.0595826252181382	-1.94527170788588
0.15707963268	-1.8849555922	-5.63532848767307	-17.4025277869286	-5.93451201886532	-0.772184459503177	-1.84656627381738
0.15707963268	-1.8325957146	-6.01732070996435	-19.6356189682013	-6.21032590860586	-0.914656357479569	-1.66560364797719
0.15707963268	-1.780235837	-6.09950285823327	-26.4729054406135	-6.13953826872788	0.177168120399943	-1.57050334221285
0.15707963268	-1.7278759595	-6.44868676554838	-22.1662628308784	-6.56669539748623	0.854779072510948	-1.5112550958283
0.15707963268	-1.6755160819	-6.52671997862226	-21.9076319054307	-6.65438166201814	0.242138877400878	-1.38021486371122
